Attributes,close,close,close,close,close,close,high,high,high,high,high,high,low,low,low,low,low,low,open,open,open,open,open,open,volume,volume,volume,volume,volume,volume
Symbols,bel20,aex,cac,omxs,smi,dax,bel20,aex,cac,omxs,smi,dax,bel20,aex,cac,omxs,smi,dax,bel20,aex,cac,omxs,smi,dax,bel20,aex,cac,omxs,smi,dax
2008-09-11,3021.06,392.56,4249.07,827.66,7071.25,6178.9,3055.77,395.25,4286.83,841.36,7133.41,6202.17,2991.31,387.67,4192.92,819.37,6986.55,6086.3,3051.27,394.1,4275.17,840.33,7117.36,6192.61,23176728.0,,156534608.0,162561072.0,101023872.0,154276224.0
2008-09-12,3080.6,399.57,4332.66,847.79,7215.5,6234.89,3082.28,399.57,4332.66,849.58,7217.75,6256.25,3033.54,392.62,4256.73,827.66,7091.56,6159.51,3054.2,397.85,4315.42,827.66,7119.52,6206.97,23852216.0,,130607912.0,140547792.0,91331568.0,163676816.0
2008-09-15,2973.01,385.04,4168.97,822.6,6939.11,6064.16,2995.49,388.69,4232.82,847.79,7057.9,6138.42,2922.71,379.21,4075.54,807.38,6827.52,5942.14,2994.57,386.7,4184.52,847.79,7040.94,6138.42,45415124.0,,282293824.0,198870144.0,216851120.0,325805120.0
2008-09-16,2878.92,371.2,4087.4,808.91,6732.93,5965.17,2947.84,381.13,4158.36,822.6,6891.29,6024.05,2819.61,364.98,4027.44,796.22,6659.33,5858.57,2942.26,378.5,4098.48,822.6,6857.28,6017.47,57538660.0,,297767456.0,279128960.0,265762016.0,358120672.0
2008-09-17,2788.95,356.98,4000.11,779.37,6654.33,5860.98,2956.5,380.56,4160.26,822.62,6858.86,6035.51,2786.83,356.98,3990.86,777.08,6654.33,5825.24,2956.5,380.56,4159.47,808.91,6855.98,5977.68,51266440.0,,257535200.0,210326544.0,193332480.0,276898080.0
2008-09-18,2783.91,351.66,3957.86,781.53,6623.25,5863.42,2871.29,361.74,4077.97,796.99,6736.08,5967.29,2767.25,349.91,3927.51,772.75,6587.01,5812.77,2772.42,354.91,3981.46,779.37,6629.75,5875.05,50647492.0,,276113408.0,271043296.0,180114144.0,296903488.0
2008-09-19,3052.83,381.83,4324.87,851.72,7025.17,6189.53,3052.83,381.83,4324.87,858.3,7081.93,6220.29,2935.8,367.7,4090.17,781.53,6861.77,5982.3,2983.75,370.85,4226.48,781.53,6861.77,5986.94,79325264.0,,489194592.0,319234752.0,297613152.0,492149440.0
2008-09-22,2967.7,375.19,4223.51,836.43,6887.39,6107.75,3069.01,385.43,4356.67,858.62,7079.8,6235.13,2967.7,375.19,4223.51,836.19,6879.2,6106.11,3060.31,383.18,4331.17,851.72,7029.23,6188.58,33824056.0,,188270832.0,156250320.0,107087824.0,186483456.0
2008-09-23,2892.93,367.64,4139.82,821.11,6805.53,6068.53,2946.93,374.34,4205.5,836.43,6888.05,6123.48,2877.77,365.78,4114.49,808.99,6769.06,6033.75,2942.87,373.37,4197.22,836.43,6861.63,6091.85,29490244.0,,172903632.0,197382576.0,121639160.0,181686880.0
2008-09-24,2866.17,360.62,4114.54,816.7,6780.34,6052.87,2916.88,370.09,4169.17,824.34,6864.84,6109.1,2857.66,360.62,4097.35,812.93,6766.53,6013.71,2914.23,368.19,4160.67,821.11,6854.74,6071.32,22927932.0,,143615088.0,178681568.0,81496160.0,130185744.0
2008-09-25,2906.24,369.35,4226.81,836.86,6945.49,6173.03,2908.67,369.35,4231.84,837.41,6956.44,6188.43,2852.66,359.15,4111.27,813.54,6785.6,6049.85,2869.45,360.0,4112.67,816.7,6793.26,6057.61,44353460.0,,162650624.0,170037104.0,94815296.0,144900080.0
2008-09-26,2814.11,354.58,4163.38,821.38,6815.52,6063.5,2878.78,364.71,4201.51,836.86,6865.26,6118.13,2792.46,354.58,4106.75,811.88,6763.15,6001.01,2878.78,364.71,4164.91,836.86,6850.45,6118.13,56533692.0,,130960640.0,148325280.0,90722880.0,143277376.0
2008-09-29,2589.47,323.55,3953.48,774.33,6500.13,5807.08,2783.07,354.22,4160.84,821.5,6786.39,6015.59,2589.41,323.55,3953.48,772.68,6500.13,5802.51,2783.07,354.22,4160.84,821.38,6748.58,6010.1,74759856.0,,197661248.0,195856288.0,112293280.0,213856112.0
2008-09-30,2672.2,331.45,4032.1,768.49,6654.89,5831.02,2677.07,333.42,4043.33,784.93,6676.62,5836.77,2471.48,310.67,3844.63,749.51,6343.43,5658.2,2472.96,316.8,3850.74,774.33,6343.7,5728.3,56619756.0,,219589472.0,257066720.0,125618664.0,280713536.0
2008-10-01,2716.48,334.24,4054.54,769.33,6727.63,5806.33,2728.15,336.73,4071.39,780.62,6763.61,5866.4,2688.55,328.77,3998.49,764.56,6653.99,5746.82,2728.15,335.66,4071.39,768.49,6744.13,5865.08,42018200.0,,147808976.0,210521472.0,91206256.0,204641792.0
2008-10-02,2741.08,330.83,3963.28,761.69,6730.94,5660.63,2837.29,342.98,4112.24,786.8,6825.14,5876.93,2734.79,330.83,3962.74,758.45,6715.25,5630.46,2734.79,334.07,4063.26,769.33,6752.11,5794.1,52984112.0,,181257648.0,212642272.0,118539736.0,224027888.0
2008-10-03,2757.01,344.02,4080.75,780.39,6879.82,5797.03,2766.89,344.23,4110.65,784.21,6911.96,5831.97,2667.24,328.64,3934.03,753.64,6629.87,5617.81,2743.27,331.95,3977.15,761.69,6754.33,5682.33,54440184.0,,175141024.0,185396496.0,115714144.0,193519744.0
2008-10-06,2567.59,312.56,3711.98,723.91,6458.72,5387.01,2652.5,329.89,3911.49,780.39,6671.31,5606.07,2550.31,310.78,3679.63,718.51,6375.71,5292.84,2637.64,328.12,3887.14,780.39,6623.56,5606.07,64958772.0,,249870512.0,221117920.0,128523096.0,2432737024.0
2008-10-07,2508.69,309.44,3732.22,707.21,6427.76,5326.63,2623.16,320.52,3856.98,739.99,6605.9,5502.33,2491.19,306.78,3689.26,705.05,6390.0,5300.3,2616.11,320.06,3827.74,723.91,6572.12,5450.38,62171212.0,,226973296.0,222534720.0,135477280.0,301573696.0
2008-10-08,2323.95,285.66,3496.89,663.69,6073.45,5013.62,2477.41,308.29,3759.36,713.43,6371.16,5319.15,2282.18,280.82,3426.85,654.8,6004.62,4870.2,2379.64,293.66,3561.1,707.21,6198.48,5237.11,74072208.0,,324359808.0,346070912.0,193558464.0,320199264.0
2008-10-09,2240.88,281.97,3442.7,659.07,5798.84,4887.0,2386.56,296.57,3612.37,692.46,6191.33,5153.53,2217.74,278.65,3389.7,656.41,5764.36,4803.62,2353.65,287.42,3567.76,663.69,6186.33,5054.9,74821488.0,,229967168.0,235617568.0,133515600.0,281796672.0
2008-10-10,2123.44,258.05,3176.49,622.98,5347.22,4544.31,2156.66,270.9,3280.04,659.07,5555.61,4653.98,2068.31,254.36,3047.85,601.67,5265.86,4308.0,2095.49,261.78,3164.92,659.07,5404.89,4594.53,77908456.0,,238833312.0,348123136.0,216614608.0,458408096.0
2008-10-13,2324.8,285.27,3531.5,675.85,5956.32,5062.45,2324.8,285.27,3531.5,679.7,5956.32,5062.45,2243.82,269.94,3290.41,622.98,5565.99,4641.38,2247.71,272.96,3379.53,622.98,5709.52,4642.02,64469296.0,,265268608.0,197115536.0,175865232.0,320643328.0
2008-10-14,2213.87,284.51,3628.52,686.24,6260.22,5199.19,2450.93,302.77,3766.88,722.48,6408.8,5383.79,2175.97,280.46,3555.99,675.85,6130.4,5095.12,2445.99,299.17,3680.52,675.85,6163.81,5135.14,80657080.0,,282309056.0,266993568.0,160780256.0,294889280.0
2008-10-15,2082.59,263.0,3381.07,647.03,5911.17,4861.63,2191.08,281.43,3616.47,691.27,6254.37,5192.13,2060.84,261.83,3346.77,644.17,5893.75,4790.68,2183.27,280.96,3616.47,686.24,6244.63,5187.39,51918920.0,,250089392.0,223183424.0,122564688.0,269198464.0
2008-10-16,1946.38,248.04,3181.0,627.55,5718.53,4622.81,2044.59,262.21,3354.39,662.2,5959.24,4890.78,1921.04,244.72,3134.94,616.2,5613.1,4521.91,1977.88,249.15,3215.21,647.03,5663.12,4675.9,51534940.0,,301782272.0,263125376.0,174946336.0,307334624.0
2008-10-17,2015.3,252.26,3329.92,632.34,6099.62,4781.33,2039.5,260.97,3349.82,656.79,6099.62,4835.9,1930.57,242.37,3179.38,619.5,5805.92,4576.58,2039.5,259.95,3349.39,627.55,5928.86,4757.98,54413972.0,,266445168.0,206681328.0,154475984.0,325195232.0
2008-10-20,2109.53,269.41,3448.51,661.7,6216.46,4835.01,2109.53,269.41,3448.51,664.65,6216.46,4941.19,2034.13,257.62,3356.09,632.34,6087.36,4754.27,2079.28,258.26,3413.83,632.34,6184.39,4891.76,38812876.0,,194007920.0,218549952.0,100511224.0,192822784.0
2008-10-21,2089.35,269.36,3475.4,666.8,6185.48,4784.41,2155.15,275.73,3545.53,682.78,6352.62,4909.64,2076.93,267.11,3436.45,661.7,6139.04,4736.22,2155.15,275.32,3536.8,661.7,6337.2,4882.8,31284198.0,,164326944.0,214782080.0,117574712.0,175523424.0
2008-10-22,1968.63,255.08,3298.18,642.19,5925.46,4571.07,2052.26,265.94,3418.3,666.8,6102.13,4740.31,1954.53,254.72,3291.71,636.23,5901.36,4535.64,2052.26,262.97,3380.01,666.8,6040.9,4739.74,29223068.0,,165201536.0,201378464.0,98310032.0,191732928.0
2008-10-23,1983.14,257.85,3310.87,631.19,5893.73,4519.7,1992.51,258.86,3334.04,646.08,6027.09,4576.87,1909.35,247.19,3182.03,616.95,5763.55,4364.2,1982.85,255.63,3311.12,642.19,5965.14,4559.71,33079750.0,,182041296.0,219783200.0,160984608.0,201491920.0
2008-10-24,1918.08,245.92,3193.79,593.87,5675.09,4295.67,1918.08,247.23,3193.79,631.19,5733.23,4362.93,1825.95,232.43,2959.29,567.79,5410.94,4014.6,1907.54,243.97,3152.06,631.19,5667.24,4362.79,42568672.0,,287377024.0,262755520.0,159446528.0,286958432.0
2008-10-27,1854.21,237.1,3067.35,575.71,5500.94,4334.64,1881.09,239.52,3122.16,593.87,5614.46,4486.13,1812.53,231.5,2976.4,556.77,5367.44,4062.77,1860.81,235.34,3035.37,593.87,5407.9,4143.45,28322752.0,,200890736.0,199256448.0,105290552.0,287962048.0
2008-10-28,1898.35,237.96,3114.92,582.5,5538.54,4823.45,1917.96,244.37,3176.11,593.63,5680.41,4823.45,1830.67,233.02,2996.16,569.39,5475.35,4314.91,1895.26,244.34,3159.5,575.71,5593.27,4314.91,34243180.0,,233671520.0,210247472.0,104955120.0,482843520.0
2008-10-29,2022.86,259.58,3402.57,615.67,5880.57,4808.69,2022.86,259.63,3402.57,618.67,5895.18,4885.85,1987.05,249.37,3269.06,582.5,5660.16,4460.26,2001.74,254.08,3297.15,582.5,5781.77,4460.26,36341912.0,,271627328.0,228524896.0,126852216.0,365780096.0
2008-10-30,2043.47,255.31,3407.82,646.09,5842.34,4869.3,2097.53,266.15,3489.35,654.97,6037.89,5042.49,2017.99,253.71,3327.95,615.67,5720.2,4827.27,2091.22,262.6,3489.35,615.67,6012.06,4894.14,34442312.0,,203209600.0,251872752.0,106991840.0,251166576.0
2008-10-31,2100.18,267.43,3487.07,638.91,6153.21,4987.97,2109.22,267.43,3487.07,648.89,6153.21,5066.81,2017.98,253.06,3319.35,635.04,5792.1,4785.11,2033.44,257.52,3399.26,646.09,5838.35,4856.02,30080016.0,,204340336.0,87941680.0,99503464.0,227303248.0
2008-11-03,2173.06,272.89,3527.97,667.88,6233.88,5026.84,2173.06,272.89,3527.97,667.88,6233.88,5089.54,2127.2,266.51,3459.84,638.91,6103.76,4967.94,2132.13,267.89,3513.12,638.91,6227.35,5053.94,20507576.0,,127069528.0,148791536.0,68688408.0,173679936.0
2008-11-04,2233.66,290.81,3691.09,713.67,6399.98,5278.04,2233.66,290.81,3691.09,716.23,6419.04,5302.57,2165.12,272.15,3519.09,667.88,6229.86,4993.1,2169.79,272.99,3545.1,667.88,6256.87,5018.83,32313924.0,,188676704.0,193538176.0,95670312.0,201108272.0
2008-11-05,2199.43,279.44,3618.11,702.52,6177.15,5166.87,2239.14,291.0,3675.36,715.2,6343.1,5271.91,2181.58,277.52,3569.3,692.8,6167.49,5142.85,2239.14,291.0,3667.85,713.67,6339.74,5268.8,28572146.0,,164141280.0,177350800.0,83306344.0,158799008.0
2008-11-06,2132.87,260.7,3387.25,658.02,5924.9,4813.57,2197.04,278.94,3574.95,702.52,6154.28,5101.98,2118.97,260.7,3377.68,656.4,5882.46,4781.51,2162.15,278.94,3504.38,702.52,6027.54,5101.98,26148628.0,,191393168.0,219408432.0,105119648.0,201230384.0
